t,phi,theta,phi_cmd,theta_cmd
34.380000,-0.000099,-0.084649,0.000000,-0.087266
34.392000,-0.000178,-0.084653,0.000000,-0.087266
34.400000,-0.000178,-0.084653,0.000000,-0.087266
34.408000,-0.000187,-0.084638,0.000000,-0.087266
34.416000,-0.000187,-0.084638,0.000000,-0.087266
34.424000,-0.000187,-0.084634,0.000000,-0.087266
34.432000,-0.000187,-0.084634,0.000000,-0.087266
34.440000,-0.000187,-0.084634,0.000000,-0.087266
34.448000,-0.000157,-0.084637,0.000000,-0.087266
34.456000,-0.000157,-0.084637,0.000000,-0.087266
34.464000,-0.000120,-0.084609,0.000000,-0.087266
34.472000,-0.000120,-0.084609,0.000000,-0.087266
34.480000,-0.000120,-0.084609,0.000000,-0.087266
34.492000,-0.000036,-0.084570,0.000000,-0.087266
34.500000,-0.000036,-0.084570,0.000000,-0.087266
34.508000,-0.000038,-0.084572,0.000000,-0.087266
34.516000,-0.000038,-0.084572,0.000000,-0.087266
34.524000,-0.000046,-0.084619,0.000000,-0.087266
34.532000,-0.000046,-0.084619,0.000000,-0.087266
34.540000,-0.000046,-0.084619,0.000000,-0.087266
34.548000,0.000022,-0.084671,0.000000,-0.087266
34.556000,0.000022,-0.084671,0.000000,-0.087266
34.564000,0.000022,-0.084671,0.000000,-0.087266
34.572000,0.000077,-0.084704,0.000000,-0.087266
34.580000,0.000077,-0.084704,0.000000,-0.087266
34.592000,0.000075,-0.084737,0.000000,-0.087266
34.600000,0.000075,-0.084737,0.000000,-0.087266
34.608000,0.000013,-0.084760,0.000000,-0.087266
34.616000,0.000013,-0.084760,0.000000,-0.087266
34.624000,-0.000023,-0.084727,0.000000,-0.087266
34.632000,-0.000023,-0.084727,0.000000,-0.087266
34.640000,-0.000023,-0.084727,0.000000,-0.087266
34.648000,-0.000128,-0.084784,0.000000,-0.087266
34.656000,-0.000128,-0.084784,0.000000,-0.087266
34.664000,-0.000162,-0.084872,0.000000,-0.087266
34.672000,-0.000162,-0.084872,0.000000,-0.087266
34.680000,-0.000162,-0.084872,0.000000,-0.087266
34.692000,-0.000154,-0.084861,0.000000,-0.087266
34.700000,-0.000154,-0.084861,0.000000,-0.087266
34.708000,-0.000120,-0.084925,0.000000,-0.087266
34.716000,-0.000120,-0.084925,0.000000,-0.087266
34.724000,-0.000129,-0.084904,0.000000,-0.087266
34.732000,-0.000129,-0.084904,0.000000,-0.087266
34.740000,-0.000129,-0.084904,0.000000,-0.087266
34.748000,-0.000090,-0.084902,0.000000,-0.087266
34.756000,-0.000090,-0.084902,0.000000,-0.087266
34.764000,-0.000085,-0.084845,0.000000,-0.087266
34.772000,-0.000085,-0.084845,0.000000,-0.087266
34.780000,-0.000085,-0.084845,0.000000,-0.087266
34.792000,-0.000108,-0.084887,0.000000,-0.087266
34.800000,-0.000108,-0.084887,0.000000,-0.087266
34.808000,-0.000147,-0.084883,0.000000,-0.087266
34.816000,-0.000147,-0.084883,0.000000,-0.087266
34.824000,-0.000132,-0.084851,0.000000,-0.087266
34.832000,-0.000132,-0.084851,0.000000,-0.087266
34.840000,-0.000132,-0.084851,0.000000,-0.087266
34.848000,-0.000117,-0.084856,0.000000,-0.087266
34.856000,-0.000117,-0.084856,0.000000,-0.087266
34.864000,-0.000142,-0.084860,0.000000,-0.087266
34.872000,-0.000142,-0.084860,0.000000,-0.087266
34.880000,-0.000142,-0.084860,0.000000,-0.087266
34.892000,-0.000183,-0.084876,0.000000,-0.087266
34.900000,-0.000183,-0.084876,0.000000,-0.087266
34.908000,-0.000114,-0.084893,0.000000,-0.087266
34.916000,-0.000114,-0.084893,0.000000,-0.087266
34.924000,-0.000040,-0.084890,0.000000,-0.087266
34.932000,-0.000040,-0.084890,0.000000,-0.087266
34.940000,-0.000040,-0.084890,0.000000,-0.087266
34.948000,-0.000037,-0.084896,0.000000,-0.087266
34.956000,-0.000037,-0.084896,0.000000,-0.087266
34.964000,-0.000051,-0.084979,0.000000,-0.087266
34.972000,-0.000051,-0.084979,0.000000,-0.087266
34.980000,-0.000051,-0.084979,0.000000,-0.087266
34.992000,-0.000060,-0.085029,0.000000,-0.087266
35.000000,-0.000060,-0.085029,0.000000,0.000000
35.008000,-0.000072,-0.085092,0.000000,0.000000
35.016000,-0.000072,-0.085092,0.000000,0.000000
35.024000,-0.000057,-0.085091,0.000000,0.000000
35.032000,-0.000057,-0.085091,0.000000,0.000000
35.040000,-0.000057,-0.085091,0.000000,0.000000
35.048000,-0.000063,-0.085008,0.000000,0.000000
35.056000,-0.000063,-0.085008,0.000000,0.000000
35.064000,-0.000093,-0.083401,0.000000,0.000000
35.072000,-0.000093,-0.083401,0.000000,0.000000
35.080000,-0.000093,-0.083401,0.000000,0.000000
35.092000,-0.000152,-0.078821,0.000000,0.000000
35.100000,-0.000152,-0.078821,0.000000,0.000000
35.108000,-0.000113,-0.071428,0.000000,0.000000
35.116000,-0.000113,-0.071428,0.000000,0.000000
35.124000,-0.000166,-0.062294,0.000000,0.000000
35.132000,-0.000166,-0.062294,0.000000,0.000000
35.140000,-0.000166,-0.062294,0.000000,0.000000
35.148000,-0.000159,-0.052412,0.000000,0.000000
35.156000,-0.000159,-0.052412,0.000000,0.000000
35.164000,-0.000228,-0.042459,0.000000,0.000000
35.172000,-0.000228,-0.042459,0.000000,0.000000
35.180000,-0.000228,-0.042459,0.000000,0.000000
35.192000,-0.000206,-0.032962,0.000000,0.000000
35.200000,-0.000206,-0.032962,0.000000,0.000000
35.208000,-0.000250,-0.024111,0.000000,0.000000
35.216000,-0.000250,-0.024111,0.000000,0.000000
35.224000,-0.000219,-0.014698,0.000000,0.000000
35.232000,-0.000219,-0.014698,0.000000,0.000000
35.240000,-0.000219,-0.014698,0.000000,0.000000
35.248000,-0.000196,-0.009330,0.000000,0.000000
35.256000,-0.000196,-0.009330,0.000000,0.000000
35.264000,-0.000164,-0.003632,0.000000,0.000000
35.272000,-0.000164,-0.003632,0.000000,0.000000
35.280000,-0.000164,-0.003632,0.000000,0.000000
35.292000,-0.000128,0.000952,0.000000,0.000000
35.300000,-0.000128,0.000952,0.000000,0.000000
35.308000,-0.000103,0.004416,0.000000,0.000000
35.316000,-0.000103,0.004416,0.000000,0.000000
35.324000,-0.000101,0.006927,0.000000,0.000000
35.332000,-0.000101,0.006927,0.000000,0.000000
35.340000,-0.000101,0.006927,0.000000,0.000000
35.348000,-0.000054,0.008504,0.000000,0.000000
35.356000,-0.000054,0.008504,0.000000,0.000000
35.364000,-0.000003,0.009354,0.000000,0.000000
35.372000,-0.000003,0.009354,0.000000,0.000000
35.380000,-0.000003,0.009354,0.000000,0.000000
35.392000,0.000007,0.009557,0.000000,0.000000
35.400000,0.000007,0.009557,0.000000,0.000000
35.408000,0.000007,0.009258,0.000000,0.000000
35.416000,0.000007,0.009258,0.000000,0.000000
35.424000,0.000022,0.008597,0.000000,0.000000
35.432000,0.000022,0.008597,0.000000,0.000000
35.440000,0.000022,0.008597,0.000000,0.000000
35.448000,-0.000006,0.007680,0.000000,0.000000
35.456000,-0.000006,0.007680,0.000000,0.000000
35.464000,-0.000037,0.006568,0.000000,0.000000
35.472000,-0.000037,0.006568,0.000000,0.000000
35.480000,-0.000037,0.006568,0.000000,0.000000
35.492000,-0.000037,0.005452,0.000000,0.000000
35.500000,-0.000037,0.005452,0.000000,0.000000
35.508000,-0.000097,0.004310,0.000000,0.000000
35.516000,-0.000097,0.004310,0.000000,0.000000
35.524000,-0.000097,0.004310,0.000000,0.000000
35.532000,-0.000155,0.003137,0.000000,0.000000
35.540000,-0.000155,0.003137,0.000000,0.000000
35.548000,-0.000196,0.002019,0.000000,0.000000
35.556000,-0.000196,0.002019,0.000000,0.000000
35.564000,-0.000130,0.001036,0.000000,0.000000
35.572000,-0.000130,0.001036,0.000000,0.000000
35.580000,-0.000130,0.001036,0.000000,0.000000
35.592000,-0.000082,0.000235,0.000000,0.000000
35.600000,-0.000082,0.000235,0.000000,0.000000
35.608000,-0.000117,-0.000389,0.000000,0.000000
35.616000,-0.000117,-0.000389,0.000000,0.000000
35.624000,-0.000060,-0.000852,0.000000,0.000000
35.632000,-0.000060,-0.000852,0.000000,0.000000
35.640000,-0.000060,-0.000852,0.000000,0.000000
35.648000,-0.000052,-0.001184,0.000000,0.000000
35.656000,-0.000052,-0.001184,0.000000,0.000000
35.664000,-0.000028,-0.001438,0.000000,0.000000
35.672000,-0.000028,-0.001438,0.000000,0.000000
35.680000,-0.000028,-0.001438,0.000000,0.000000
35.692000,-0.000008,-0.001573,0.000000,0.000000
35.700000,-0.000008,-0.001573,0.000000,0.000000
35.708000,-0.000048,-0.001611,0.000000,0.000000
35.716000,-0.000048,-0.001611,0.000000,0.000000
35.724000,-0.000120,-0.001605,0.000000,0.000000
35.732000,-0.000120,-0.001605,0.000000,0.000000
35.740000,-0.000120,-0.001605,0.000000,0.000000
35.748000,-0.000104,-0.001566,0.000000,0.000000
35.756000,-0.000104,-0.001566,0.000000,0.000000
35.764000,-0.000118,-0.001476,0.000000,0.000000
35.772000,-0.000118,-0.001476,0.000000,0.000000
35.780000,-0.000118,-0.001476,0.000000,0.000000
35.792000,-0.000152,-0.001342,0.000000,0.000000
35.800000,-0.000152,-0.001342,0.000000,0.000000
35.808000,-0.000138,-0.001187,0.000000,0.000000
35.816000,-0.000138,-0.001187,0.000000,0.000000
35.824000,-0.000138,-0.001187,0.000000,0.000000
35.832000,-0.000111,-0.001081,0.000000,0.000000
35.840000,-0.000111,-0.001081,0.000000,0.000000
35.848000,-0.000133,-0.000963,0.000000,0.000000
35.856000,-0.000133,-0.000963,0.000000,0.000000
35.864000,-0.000148,-0.000862,0.000000,0.000000
35.872000,-0.000148,-0.000862,0.000000,0.000000
35.880000,-0.000148,-0.000862,0.000000,0.000000
35.892000,-0.000196,-0.000712,0.000000,0.000000
35.900000,-0.000196,-0.000712,0.000000,0.000000
35.908000,-0.000184,-0.000673,0.000000,0.000000
35.916000,-0.000184,-0.000673,0.000000,0.000000
35.924000,-0.000160,-0.000630,0.000000,0.000000
35.932000,-0.000160,-0.000630,0.000000,0.000000
35.940000,-0.000160,-0.000630,0.000000,0.000000
35.948000,-0.000136,-0.000609,0.000000,0.000000
35.956000,-0.000136,-0.000609,0.000000,0.000000
35.964000,-0.000079,-0.000610,0.000000,0.000000
35.972000,-0.000079,-0.000610,0.000000,0.000000
35.980000,-0.000079,-0.000610,0.000000,0.000000
35.992000,-0.000060,-0.000607,0.000000,0.000000
36.000000,-0.000060,-0.000607,0.000000,0.000000
36.008000,-0.000048,-0.000545,0.000000,0.000000
36.016000,-0.000048,-0.000545,0.000000,0.000000
36.024000,-0.000000,-0.000544,0.000000,0.000000
36.032000,-0.000000,-0.000544,0.000000,0.000000
36.040000,-0.000000,-0.000544,0.000000,0.000000
36.048000,0.000004,-0.000469,0.000000,0.000000
36.056000,0.000004,-0.000469,0.000000,0.000000
36.064000,-0.000015,-0.000418,0.000000,0.000000
36.072000,-0.000015,-0.000418,0.000000,0.000000
36.080000,-0.000015,-0.000418,0.000000,0.000000
36.092000,-0.000061,-0.000445,0.000000,0.000000
36.100000,-0.000061,-0.000445,0.000000,0.000000
36.108000,-0.000051,-0.000411,0.000000,0.000000
36.116000,-0.000051,-0.000411,0.000000,0.000000
36.124000,-0.000062,-0.000411,0.000000,0.000000
36.132000,-0.000062,-0.000411,0.000000,0.000000
36.140000,-0.000062,-0.000411,0.000000,0.000000
36.148000,-0.000064,-0.000425,0.000000,0.000000
36.156000,-0.000064,-0.000425,0.000000,0.000000
36.164000,-0.000010,-0.000432,0.000000,0.000000
36.172000,-0.000010,-0.000432,0.000000,0.000000
36.180000,-0.000010,-0.000432,0.000000,0.000000
36.192000,0.000018,-0.000471,0.000000,0.000000
36.200000,0.000018,-0.000471,0.000000,0.000000
36.208000,0.000010,-0.000467,0.000000,0.000000
36.216000,0.000010,-0.000467,0.000000,0.000000
36.224000,-0.000058,-0.000466,0.000000,0.000000
36.232000,-0.000058,-0.000466,0.000000,0.000000
36.240000,-0.000058,-0.000466,0.000000,0.000000
36.248000,-0.000074,-0.000489,0.000000,0.000000
36.256000,-0.000074,-0.000489,0.000000,0.000000
36.264000,-0.000090,-0.000559,0.000000,0.000000
36.272000,-0.000090,-0.000559,0.000000,0.000000
36.280000,-0.000090,-0.000559,0.000000,0.000000
36.292000,-0.000107,-0.000607,0.000000,0.000000
36.300000,-0.000107,-0.000607,0.000000,0.000000
36.308000,-0.000106,-0.000636,0.000000,0.000000
36.316000,-0.000106,-0.000636,0.000000,0.000000
36.324000,-0.000028,-0.000651,0.000000,0.000000
36.332000,-0.000028,-0.000651,0.000000,0.000000
36.340000,-0.000028,-0.000651,0.000000,0.000000
36.348000,0.000011,-0.000663,0.000000,0.000000
36.356000,0.000011,-0.000663,0.000000,0.000000
36.364000,0.000040,-0.000665,0.000000,0.000000
36.372000,0.000040,-0.000665,0.000000,0.000000
36.380000,0.000040,-0.000665,0.000000,0.000000
36.392000,0.000033,-0.000685,0.000000,0.000000
36.400000,0.000033,-0.000685,0.000000,0.000000
36.408000,-0.000030,-0.000596,0.000000,0.000000
36.416000,-0.000030,-0.000596,0.000000,0.000000
36.424000,-0.000054,-0.000528,0.000000,0.000000
36.432000,-0.000054,-0.000528,0.000000,0.000000
36.440000,-0.000054,-0.000528,0.000000,0.000000
36.448000,-0.000029,-0.000484,0.000000,0.000000
36.456000,-0.000029,-0.000484,0.000000,0.000000
36.464000,-0.000050,-0.000428,0.000000,0.000000
36.472000,-0.000050,-0.000428,0.000000,0.000000
36.480000,-0.000050,-0.000428,0.000000,0.000000
36.492000,-0.000038,-0.000412,0.000000,0.000000
36.500000,-0.000038,-0.000412,0.000000,0.000000
36.508000,-0.000044,-0.000356,0.000000,0.000000
36.516000,-0.000044,-0.000356,0.000000,0.000000
36.524000,-0.000080,-0.000390,0.000000,0.000000
36.532000,-0.000080,-0.000390,0.000000,0.000000
36.540000,-0.000080,-0.000390,0.000000,0.000000
36.548000,-0.000127,-0.000441,0.000000,0.000000
36.556000,-0.000127,-0.000441,0.000000,0.000000
36.564000,-0.000145,-0.000465,0.000000,0.000000
36.572000,-0.000145,-0.000465,0.000000,0.000000
36.580000,-0.000145,-0.000465,0.000000,0.000000
36.592000,-0.000158,-0.000472,0.000000,0.000000
36.600000,-0.000158,-0.000472,0.000000,0.000000
36.608000,-0.000123,-0.000486,0.000000,0.000000
36.616000,-0.000123,-0.000486,0.000000,0.000000
36.624000,-0.000123,-0.000486,0.000000,0.000000
36.632000,-0.000092,-0.000473,0.000000,0.000000
36.640000,-0.000092,-0.000473,0.000000,0.000000
36.648000,-0.000026,-0.000498,0.000000,0.000000
36.656000,-0.000026,-0.000498,0.000000,0.000000
36.664000,-0.000037,-0.000536,0.000000,0.000000
36.672000,-0.000037,-0.000536,0.000000,0.000000
36.680000,-0.000037,-0.000536,0.000000,0.000000
36.692000,-0.000126,-0.000537,0.000000,0.000000
36.700000,-0.000126,-0.000537,0.000000,0.000000
36.708000,-0.000097,-0.000575,0.000000,0.000000
36.716000,-0.000097,-0.000575,0.000000,0.000000
36.724000,-0.000059,-0.000536,0.000000,0.000000
36.732000,-0.000059,-0.000536,0.000000,0.000000
36.740000,-0.000059,-0.000536,0.000000,0.000000
36.748000,-0.000066,-0.000525,0.000000,0.000000
36.756000,-0.000066,-0.000525,0.000000,0.000000
36.764000,-0.000071,-0.000560,0.000000,0.000000
36.772000,-0.000071,-0.000560,0.000000,0.000000
36.780000,-0.000071,-0.000560,0.000000,0.000000
36.792000,-0.000112,-0.000573,0.000000,0.000000
36.800000,-0.000112,-0.000573,0.000000,0.000000
36.808000,-0.000107,-0.000581,0.000000,0.000000
36.816000,-0.000107,-0.000581,0.000000,0.000000
36.824000,-0.000073,-0.000590,0.000000,0.000000
36.832000,-0.000073,-0.000590,0.000000,0.000000
36.840000,-0.000073,-0.000590,0.000000,0.000000
36.848000,-0.000068,-0.000587,0.000000,0.000000
36.856000,-0.000068,-0.000587,0.000000,0.000000
36.864000,-0.000087,-0.000556,0.000000,0.000000
36.872000,-0.000087,-0.000556,0.000000,0.000000
36.880000,-0.000087,-0.000556,0.000000,0.000000
36.892000,-0.000095,-0.000528,0.000000,0.000000
36.900000,-0.000095,-0.000528,0.000000,0.000000
36.908000,-0.000039,-0.000467,0.000000,0.000000
36.916000,-0.000039,-0.000467,0.000000,0.000000
36.924000,-0.000039,-0.000467,0.000000,0.000000
36.932000,-0.000032,-0.000443,0.000000,0.000000
36.940000,-0.000032,-0.000443,0.000000,0.000000
36.948000,-0.000011,-0.000393,0.000000,0.000000
36.956000,-0.000011,-0.000393,0.000000,0.000000
36.964000,-0.000012,-0.000394,0.000000,0.000000
36.972000,-0.000012,-0.000394,0.000000,0.000000
36.980000,-0.000012,-0.000394,0.000000,0.000000
36.992000,-0.000013,-0.000399,0.000000,0.000000
37.000000,-0.000013,-0.000399,0.000000,0.087266
37.008000,-0.000045,-0.000453,0.000000,0.087266
37.016000,-0.000045,-0.000453,0.000000,0.087266
37.024000,-0.000025,-0.000480,0.000000,0.087266
37.032000,-0.000025,-0.000480,0.000000,0.087266
37.040000,-0.000025,-0.000480,0.000000,0.087266
37.048000,0.000011,-0.000435,0.000000,0.087266
37.056000,0.000011,-0.000435,0.000000,0.087266
37.064000,0.000019,0.001937,0.000000,0.087266
37.072000,0.000019,0.001937,0.000000,0.087266
37.080000,0.000019,0.001937,0.000000,0.087266
37.092000,0.000026,0.005965,0.000000,0.087266
37.100000,0.000026,0.005965,0.000000,0.087266
37.108000,0.000055,0.013490,0.000000,0.087266
37.116000,0.000055,0.013490,0.000000,0.087266
37.124000,0.000095,0.022808,0.000000,0.087266
37.132000,0.000095,0.022808,0.000000,0.087266
37.140000,0.000095,0.022808,0.000000,0.087266
37.148000,0.000076,0.032910,0.000000,0.087266
37.156000,0.000076,0.032910,0.000000,0.087266
37.164000,0.000076,0.032910,0.000000,0.087266
37.172000,0.000106,0.043025,0.000000,0.087266
37.180000,0.000106,0.043025,0.000000,0.087266
37.192000,0.000122,0.052758,0.000000,0.087266
37.200000,0.000122,0.052758,0.000000,0.087266
37.208000,0.000078,0.061717,0.000000,0.087266
37.216000,0.000078,0.061717,0.000000,0.087266
37.224000,-0.000022,0.069699,0.000000,0.087266
37.232000,-0.000022,0.069699,0.000000,0.087266
37.240000,-0.000022,0.069699,0.000000,0.087266
37.248000,0.000033,0.076587,0.000000,0.087266
37.256000,0.000033,0.076587,0.000000,0.087266
37.264000,-0.000014,0.082259,0.000000,0.087266
37.272000,-0.000014,0.082259,0.000000,0.087266
37.280000,-0.000014,0.082259,0.000000,0.087266
37.292000,-0.000099,0.086837,0.000000,0.087266
37.300000,-0.000099,0.086837,0.000000,0.087266
37.308000,-0.000198,0.090271,0.000000,0.087266
37.316000,-0.000198,0.090271,0.000000,0.087266
37.324000,-0.000198,0.092660,0.000000,0.087266
37.332000,-0.000198,0.092660,0.000000,0.087266
37.340000,-0.000198,0.092660,0.000000,0.087266
37.348000,-0.000203,0.094140,0.000000,0.087266
37.356000,-0.000203,0.094140,0.000000,0.087266
37.364000,-0.000208,0.094870,0.000000,0.087266
37.372000,-0.000208,0.094870,0.000000,0.087266
37.380000,-0.000208,0.094870,0.000000,0.087266
37.392000,-0.000208,0.094975,0.000000,0.087266
37.400000,-0.000208,0.094975,0.000000,0.087266
37.408000,-0.000191,0.094631,0.000000,0.087266
37.416000,-0.000191,0.094631,0.000000,0.087266
37.424000,-0.000197,0.093900,0.000000,0.087266
37.432000,-0.000197,0.093900,0.000000,0.087266
37.440000,-0.000197,0.093900,0.000000,0.087266
37.448000,-0.000173,0.092912,0.000000,0.087266
37.456000,-0.000173,0.092912,0.000000,0.087266
37.464000,-0.000118,0.091691,0.000000,0.087266
37.472000,-0.000118,0.091691,0.000000,0.087266
37.480000,-0.000118,0.091691,0.000000,0.087266
37.492000,-0.000123,0.090409,0.000000,0.087266
37.500000,-0.000123,0.090409,0.000000,0.087266
37.508000,-0.000156,0.089151,0.000000,0.087266
37.516000,-0.000156,0.089151,0.000000,0.087266
37.524000,-0.000165,0.088019,0.000000,0.087266
37.532000,-0.000165,0.088019,0.000000,0.087266
37.540000,-0.000165,0.088019,0.000000,0.087266
37.548000,-0.000162,0.086954,0.000000,0.087266
37.556000,-0.000162,0.086954,0.000000,0.087266
37.564000,-0.000095,0.086025,0.000000,0.087266
37.572000,-0.000095,0.086025,0.000000,0.087266
37.580000,-0.000095,0.086025,0.000000,0.087266
37.592000,-0.000072,0.085206,0.000000,0.087266
37.600000,-0.000072,0.085206,0.000000,0.087266
37.608000,-0.000106,0.084499,0.000000,0.087266
37.616000,-0.000106,0.084499,0.000000,0.087266
37.624000,-0.000109,0.083944,0.000000,0.087266
37.632000,-0.000109,0.083944,0.000000,0.087266
37.640000,-0.000109,0.083944,0.000000,0.087266
37.648000,-0.000126,0.083533,0.000000,0.087266
37.656000,-0.000126,0.083533,0.000000,0.087266
37.664000,-0.000126,0.083533,0.000000,0.087266
37.672000,-0.000110,0.083297,0.000000,0.087266
37.680000,-0.000110,0.083297,0.000000,0.087266
37.692000,-0.000100,0.083161,0.000000,0.087266
37.700000,-0.000100,0.083161,0.000000,0.087266
37.708000,-0.000150,0.083115,0.000000,0.087266
37.716000,-0.000150,0.083115,0.000000,0.087266
37.724000,-0.000172,0.083061,0.000000,0.087266
37.732000,-0.000172,0.083061,0.000000,0.087266
37.740000,-0.000172,0.083061,0.000000,0.087266
37.748000,-0.000240,0.083163,0.000000,0.087266
37.756000,-0.000240,0.083163,0.000000,0.087266
37.764000,-0.000218,0.083246,0.000000,0.087266
37.772000,-0.000218,0.083246,0.000000,0.087266
37.780000,-0.000218,0.083246,0.000000,0.087266
37.792000,-0.000193,0.083382,0.000000,0.087266
37.800000,-0.000193,0.083382,0.000000,0.087266
37.808000,-0.000159,0.083596,0.000000,0.087266
37.816000,-0.000159,0.083596,0.000000,0.087266
37.824000,-0.000159,0.083596,0.000000,0.087266
37.832000,-0.000132,0.083801,0.000000,0.087266
37.840000,-0.000132,0.083801,0.000000,0.087266
37.848000,-0.000138,0.084001,0.000000,0.087266
37.856000,-0.000138,0.084001,0.000000,0.087266
37.864000,-0.000168,0.084179,0.000000,0.087266
37.872000,-0.000168,0.084179,0.000000,0.087266
